"TIME","GEO","UNIT","COICOP","Value","Flag and Footnotes"
"2017","Poland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","3 911.9",""
"2017","Portugal","Current prices, million euro","Total","134 028.5",""
"2017","Portugal","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 565.9",""
"2017","Romania","Current prices, million euro","Total","115 257.6",""
"2017","Romania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","900.3",""
"2017","Slovenia","Current prices, million euro","Total","23 800.5",""
"2017","Slovenia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","349.4",""
"2017","Slovakia","Current prices, million euro","Total","46 873.7",""
"2017","Slovakia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","798.0",""
"2017","Finland","Current prices, million euro","Total","114 284.0",""
"2017","Finland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 778.0",""
"2017","Sweden","Current prices, million euro","Total","208 189.1",""
"2017","Sweden","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","4 653.1",""
"2017","United Kingdom","Current prices, million euro","Total","1 467 310.4",""
"2017","United Kingdom","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","21 644.4",""
"2017","Iceland","Current prices, million euro","Total","11 445.1",""
"2017","Iceland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","164.0",""
"2017","Norway","Current prices, million euro","Total","141 655.7",""
"2017","Norway","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","3 289.5",""
"2017","Switzerland","Current prices, million euro","Total","313 207.7","p"
"2017","Switzerland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2017","Montenegro","Current prices, million euro","Total","4 077.9",""
"2017","Montenegro","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2017","North Macedonia","Current prices, million euro","Total",":",""
"2017","North Macedonia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2017","Albania","Current prices, million euro","Total","9 534.1",""
"2017","Albania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2017","Serbia","Current prices, million euro","Total","27 252.2",""
"2017","Serbia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","270.3",""
"2017","Turkey","Current prices, million euro","Total","465 584.6",""
"2017","Turkey","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":","c"
"2017","Bosnia and Herzegovina","Current prices, million euro","Total","13 104.1",""
"2017","Bosnia and Herzegovina","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Total","6 206.5",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","117.2",""
"2018","European Union - 27 countries (from 2020)","Current prices, million euro","Total","7 115 851.9",""
"2018","European Union - 27 countries (from 2020)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","133 340.2",""
"2018","European Union - 28 countries (2013-2020)","Current prices, million euro","Total","8 629 190.7",""
"2018","European Union - 28 countries (2013-2020)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","156 847.3",""
"2018","European Union - 15 countries (1995-2004)","Current prices, million euro","Total","7 825 158.7",""
"2018","European Union - 15 countries (1995-2004)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","145 499.0",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Total","6 124 588.4",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","117 234.9",""
"2018","Euro area - 19 countries  (from 2015)","Current prices, million euro","Total","6 124 588.4",""
"2018","Euro area - 19 countries  (from 2015)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","117 234.9",""
"2018","Euro area - 12 countries (2001-2006)","Current prices, million euro","Total","5 969 960.8",""
"2018","Euro area - 12 countries (2001-2006)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","114 621.0",""
"2018","Belgium","Current prices, million euro","Total","225 981.3",""
"2018","Belgium","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","4 492.7",""
"2018","Bulgaria","Current prices, million euro","Total","35 395.2",""
"2018","Bulgaria","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","570.1",""
"2018","Czechia","Current prices, million euro","Total","100 437.1",""
"2018","Czechia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 983.1",""
"2018","Denmark","Current prices, million euro","Total","138 439.7",""
"2018","Denmark","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","2 939.7",""
"2018","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Total","1 658 678.0",""
"2018","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","42 748.0",""
"2018","Estonia","Current prices, million euro","Total","12 883.6",""
"2018","Estonia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","204.7",""
"2018","Ireland","Current prices, million euro","Total","97 339.1",""
"2018","Ireland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 280.5",""
"2018","Greece","Current prices, million euro","Total",":",""
"2018","Greece","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2018","Spain","Current prices, million euro","Total","727 489.0",""
"2018","Spain","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","8 487.0",""
"2018","France","Current prices, million euro","Total","1 236 898.0","p"
"2018","France","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","17 678.0","p"
"2018","Croatia","Current prices, million euro","Total","37 511.4",""
"2018","Croatia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","476.8",""
"2018","Italy","Current prices, million euro","Total","1 076 759.9",""
"2018","Italy","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","23 124.7",""
"2018","Cyprus","Current prices, million euro","Total","15 235.3","p"
"2018","Cyprus","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","131.4","p"
"2018","Latvia","Current prices, million euro","Total","17 117.5",""
"2018","Latvia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","216.5",""
"2018","Lithuania","Current prices, million euro","Total","27 923.1",""
"2018","Lithuania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","602.7",""
"2018","Luxembourg","Current prices, million euro","Total","20 003.5",""
"2018","Luxembourg","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","291.3",""
"2018","Hungary","Current prices, million euro","Total","66 287.6",""
"2018","Hungary","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","845.2",""
"2018","Malta","Current prices, million euro","Total","6 462.0",""
"2018","Malta","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","196.2",""
"2018","Netherlands","Current prices, million euro","Total","335 790.0","p"
"2018","Netherlands","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","7 403.0","p"
"2018","Austria","Current prices, million euro","Total","199 499.1",""
"2018","Austria","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","5 356.9",""
"2018","Poland","Current prices, million euro","Total","286 432.1",""
"2018","Poland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","4 202.1",""
"2018","Portugal","Current prices, million euro","Total","140 301.1","p"
"2018","Portugal","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 624.3","p"
"2018","Romania","Current prices, million euro","Total","126 191.5","p"
"2018","Romania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","985.8","p"
"2018","Slovenia","Current prices, million euro","Total","25 249.6",""
"2018","Slovenia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","386.2",""
"2018","Slovakia","Current prices, million euro","Total","49 773.4",""
"2018","Slovakia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","876.3",""
"2018","Finland","Current prices, million euro","Total","117 825.0",""
"2018","Finland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 794.0",""
"2018","Sweden","Current prices, million euro","Total","203 326.5",""
"2018","Sweden","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","4 429.3",""
"2018","United Kingdom","Current prices, million euro","Total","1 515 511.3",""
"2018","United Kingdom","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","23 485.7",""
"2018","Iceland","Current prices, million euro","Total","11 532.5",""
"2018","Iceland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","161.8",""
"2018","Norway","Current prices, million euro","Total","143 072.7",""
"2018","Norway","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2018","Switzerland","Current prices, million euro","Total","307 683.2","p"
"2018","Switzerland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2018","Montenegro","Current prices, million euro","Total","4 367.6",""
"2018","Montenegro","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2018","North Macedonia","Current prices, million euro","Total",":",""
"2018","North Macedonia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2018","Albania","Current prices, million euro","Total","10 468.8","p"
"2018","Albania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2018","Serbia","Current prices, million euro","Total","29 114.3",""
"2018","Serbia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","315.0",""
"2018","Turkey","Current prices, million euro","Total","394 865.1",""
"2018","Turkey","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":","c"
"2018","Bosnia and Herzegovina","Current prices, million euro","Total",":",""
"2018","Bosnia and Herzegovina","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Total",":",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","European Union - 27 countries (from 2020)","Current prices, million euro","Total",":",""
"2019","European Union - 27 countries (from 2020)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","European Union - 28 countries (2013-2020)","Current prices, million euro","Total",":",""
"2019","European Union - 28 countries (2013-2020)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","European Union - 15 countries (1995-2004)","Current prices, million euro","Total",":",""
"2019","European Union - 15 countries (1995-2004)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Total",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Euro area - 19 countries  (from 2015)","Current prices, million euro","Total",":",""
"2019","Euro area - 19 countries  (from 2015)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Euro area - 12 countries (2001-2006)","Current prices, million euro","Total",":",""
"2019","Euro area - 12 countries (2001-2006)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Belgium","Current prices, million euro","Total",":",""
"2019","Belgium","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Bulgaria","Current prices, million euro","Total",":",""
"2019","Bulgaria","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Czechia","Current prices, million euro","Total",":",""
"2019","Czechia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Denmark","Current prices, million euro","Total",":",""
"2019","Denmark","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Total",":",""
"2019","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Estonia","Current prices, million euro","Total",":",""
"2019","Estonia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Ireland","Current prices, million euro","Total",":",""
"2019","Ireland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Greece","Current prices, million euro","Total",":",""
"2019","Greece","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Spain","Current prices, million euro","Total",":",""
"2019","Spain","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","France","Current prices, million euro","Total",":",""
"2019","France","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Croatia","Current prices, million euro","Total",":",""
"2019","Croatia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Italy","Current prices, million euro","Total",":",""
"2019","Italy","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Cyprus","Current prices, million euro","Total",":",""
"2019","Cyprus","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Latvia","Current prices, million euro","Total",":",""
"2019","Latvia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Lithuania","Current prices, million euro","Total",":",""
"2019","Lithuania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Luxembourg","Current prices, million euro","Total",":",""
"2019","Luxembourg","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Hungary","Current prices, million euro","Total",":",""
"2019","Hungary","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Malta","Current prices, million euro","Total","6 758.0",""
"2019","Malta","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","204.3",""
"2019","Netherlands","Current prices, million euro","Total",":",""
"2019","Netherlands","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Austria","Current prices, million euro","Total",":",""
"2019","Austria","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Poland","Current prices, million euro","Total",":",""
"2019","Poland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Portugal","Current prices, million euro","Total",":",""
"2019","Portugal","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Romania","Current prices, million euro","Total","137 768.3","p"
"2019","Romania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 076.2","p"
"2019","Slovenia","Current prices, million euro","Total",":",""
"2019","Slovenia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Slovakia","Current prices, million euro","Total",":",""
"2019","Slovakia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Finland","Current prices, million euro","Total",":",""
"2019","Finland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Sweden","Current prices, million euro","Total",":",""
"2019","Sweden","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","United Kingdom","Current prices, million euro","Total","1 563 434.6",""
"2019","United Kingdom","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","23 835.4",""
"2019","Iceland","Current prices, million euro","Total","11 269.4",""
"2019","Iceland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","143.5",""
"2019","Norway","Current prices, million euro","Total","144 389.4",""
"2019","Norway","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Switzerland","Current prices, million euro","Total",":",""
"2019","Switzerland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Montenegro","Current prices, million euro","Total",":",""
"2019","Montenegro","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","North Macedonia","Current prices, million euro","Total",":",""
"2019","North Macedonia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Albania","Current prices, million euro","Total",":",""
"2019","Albania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Serbia","Current prices, million euro","Total",":",""
"2019","Serbia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Turkey","Current prices, million euro","Total",":",""
"2019","Turkey","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Bosnia and Herzegovina","Current prices, million euro","Total",":",""
"2019","Bosnia and Herzegovina","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Total",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
